SKU,PRODUCT,BARCODE,IMAGE_URL,IMAGE_SOURCE,IMAGE_LICENSE,IMAGE_CONFIDENCE,IMAGE_STATUS,MATCH_METHOD,NOTES
BC-002567,Hawkins Aluminum Foil Roll Fresh Wrap 9 Meters,8900000002586,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002568,Hawkins Stainless Steel Scrubber Wire Mesh Pack of 4,8900000002587,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002569,Prestige Microfiber Kitchen Towels Wipes 3 Pcs Set,8900000002588,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002570,Prestige Stainless Steel Scrubber Wire Mesh Pack of 4,8900000002589,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002571,Wonderchef Non-Stick Induction Fry Pan 20 cm,8900000002590,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002572,Cello Hard Anodised Pressure Cooker 5 Litre,8900000002591,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002573,Scotch-Brite Heavy Duty Scrub Pad Sponge Pack of 3,8900000002592,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002574,Milton Stainless Steel Scrubber Wire Mesh Pack of 4,8900000002593,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002575,Hawkins Hard Anodised Pressure Cooker 5 Litre,8900000002594,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002576,Milton Aluminum Foil Roll Fresh Wrap 72 Meters,8900000002595,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002577,Cello Non-Stick Induction Fry Pan 20 cm,8900000002596,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002578,Scotch-Brite Stainless Steel Storage Container Set 5 Pcs Set,8900000002597,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002579,Scotch-Brite Heavy Duty Scrub Pad Sponge Pack of 5,8900000002598,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002580,Hawkins Microfiber Kitchen Towels Wipes 3 Pcs Set,8900000002599,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002581,Hawkins Stainless Steel Storage Container Set 5 Pcs Set,8900000002600,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002582,Cello Aluminum Foil Roll Fresh Wrap 9 Meters,8900000002601,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002583,Cello Heavy Duty Scrub Pad Sponge Pack of 3,8900000002602,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002584,Scotch-Brite Stainless Steel Scrubber Wire Mesh Pack of 2,8900000002603,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002585,Wonderchef Microfiber Kitchen Towels Wipes 3 Pcs Set,8900000002604,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002586,Hawkins Non-Stick Induction Fry Pan 20 cm,8900000002605,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002587,Prestige Hard Anodised Pressure Cooker 5 Litre,8900000002606,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002588,Hawkins Stainless Steel Storage Container Set 3 Pcs Set 500ml/1L/1.5L,8900000002607,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002589,Wonderchef Stainless Steel Storage Container Set 3 Pcs Set 500ml/1L/1.5L,8900000002608,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002590,Scotch-Brite Aluminum Foil Roll Fresh Wrap 72 Meters,8900000002609,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002591,Wonderchef Stainless Steel Scrubber Wire Mesh Pack of 2,8900000002610,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002592,Prestige Non-Stick Induction Fry Pan 24 cm,8900000002611,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002593,Prestige Aluminum Foil Roll Fresh Wrap 72 Meters,8900000002612,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002594,Prestige Heavy Duty Scrub Pad Sponge Pack of 3,8900000002613,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002595,Cello Stainless Steel Scrubber Wire Mesh Pack of 2,8900000002614,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002596,Milton Hard Anodised Pressure Cooker 3 Litre,8900000002615,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002597,Prestige Stainless Steel Storage Container Set 5 Pcs Set,8900000002616,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002598,Prestige Microfiber Kitchen Towels Wipes 5 Pcs Set,8900000002617,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002599,Prestige Aluminum Foil Roll Fresh Wrap 18 Meters,8900000002618,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002600,Wonderchef Stainless Steel Scrubber Wire Mesh Pack of 4,8900000002619,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002601,Cello Microfiber Kitchen Towels Wipes 3 Pcs Set,8900000002620,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002602,Scotch-Brite Non-Stick Induction Fry Pan 20 cm,8900000002621,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002603,Scotch-Brite Aluminum Foil Roll Fresh Wrap 18 Meters,8900000002622,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002604,Wonderchef Hard Anodised Pressure Cooker 5 Litre,8900000002623,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002605,Milton Heavy Duty Scrub Pad Sponge Pack of 3,8900000002624,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002606,Cello Microfiber Kitchen Towels Wipes 5 Pcs Set,8900000002625,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002607,Milton Hard Anodised Pressure Cooker 5 Litre,8900000002626,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002608,Milton Stainless Steel Storage Container Set 3 Pcs Set 500ml/1L/1.5L,8900000002627,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002609,Prestige Non-Stick Induction Fry Pan 20 cm,8900000002628,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002610,Hawkins Microfiber Kitchen Towels Wipes 5 Pcs Set,8900000002629,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002611,Milton Aluminum Foil Roll Fresh Wrap 9 Meters,8900000002630,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002612,Cello Aluminum Foil Roll Fresh Wrap 18 Meters,8900000002631,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002613,Milton Aluminum Foil Roll Fresh Wrap 18 Meters,8900000002632,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002614,Prestige Hard Anodised Pressure Cooker 3 Litre,8900000002633,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002615,Wonderchef Heavy Duty Scrub Pad Sponge Pack of 3,8900000002634,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002616,Milton Microfiber Kitchen Towels Wipes 3 Pcs Set,8900000002635,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002617,Hawkins Aluminum Foil Roll Fresh Wrap 18 Meters,8900000002636,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002618,Scotch-Brite Stainless Steel Scrubber Wire Mesh Pack of 4,8900000002637,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002619,Cello Heavy Duty Scrub Pad Sponge Pack of 5,8900000002638,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002620,Nataraj Single Line Long Notebook Register Pack of 6,8900000002639,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002621,Faber-Castell Unruled Drawing Sketch Book A3 Size,8900000002640,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002622,Nataraj Ballpoint Blue Ink Pen Classic 10 Pens Box,8900000002641,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002623,Cello Gel Ink Pen Black Smooth 5 Pens Pack,8900000002642,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002624,Camel HB Wood Pencils Box with Eraser 10 Pencils Box + Sharpener & Eraser,8900000002643,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002625,Camel Non-Toxic Wax Crayons Set 24 Shades Box,8900000002644,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002626,Faber-Castell Student Geometry Box Mathematical 1 Set Complete,8900000002645,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002627,Cello Single Line Long Notebook Register Pack of 6,8900000002646,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002628,Cello Unruled Drawing Sketch Book A4 Size,8900000002647,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002629,Faber-Castell Ballpoint Blue Ink Pen Classic 5 Pens Pack,8900000002648,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002630,Reynolds Gel Ink Pen Black Smooth 5 Pens Pack,8900000002649,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002631,Cello Non-Toxic Wax Crayons Set 24 Shades Box,8900000002650,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002632,Reynolds Student Geometry Box Mathematical 1 Set Complete,8900000002651,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002633,Classmate Unruled Drawing Sketch Book A4 Size,8900000002652,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002634,Cello Ballpoint Blue Ink Pen Classic 5 Pens Pack,8900000002653,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002635,Faber-Castell Gel Ink Pen Black Smooth 5 Pens Pack,8900000002654,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002636,Nataraj HB Wood Pencils Box with Eraser 10 Pencils Box + Sharpener & Eraser,8900000002655,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002637,Classmate Non-Toxic Wax Crayons Set 16 Shades Box,8900000002656,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002638,Nataraj Single Line Long Notebook Register Pack of 3,8900000002657,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002639,Cello Ballpoint Blue Ink Pen Classic 10 Pens Box,8900000002658,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002640,Camel Student Geometry Box Mathematical 1 Set Complete,8900000002659,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002641,Cello Single Line Long Notebook Register 1 Pc,8900000002660,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002642,Faber-Castell Unruled Drawing Sketch Book A4 Size,8900000002661,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002643,Faber-Castell Ballpoint Blue Ink Pen Classic 10 Pens Box,8900000002662,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002644,Faber-Castell Non-Toxic Wax Crayons Set 24 Shades Box,8900000002663,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002645,Faber-Castell Single Line Long Notebook Register Pack of 6,8900000002664,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002646,Cello Unruled Drawing Sketch Book A3 Size,8900000002665,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002647,Nataraj Gel Ink Pen Black Smooth 5 Pens Pack,8900000002666,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002648,Faber-Castell HB Wood Pencils Box with Eraser 10 Pencils Box + Sharpener & Eraser,8900000002667,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002649,Nataraj Non-Toxic Wax Crayons Set 24 Shades Box,8900000002668,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002650,Reynolds Unruled Drawing Sketch Book A3 Size,8900000002669,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002651,Reynolds Single Line Long Notebook Register 1 Pc,8900000002670,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002652,Reynolds Ballpoint Blue Ink Pen Classic 10 Pens Box,8900000002671,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002653,Camel Gel Ink Pen Black Smooth 5 Pens Pack,8900000002672,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002654,Cello HB Wood Pencils Box with Eraser 10 Pencils Box + Sharpener & Eraser,8900000002673,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002655,Camel Single Line Long Notebook Register Pack of 6,8900000002674,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002656,Classmate Non-Toxic Wax Crayons Set 24 Shades Box,8900000002675,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002657,Camel Unruled Drawing Sketch Book A4 Size,8900000002676,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002658,Reynolds Ballpoint Blue Ink Pen Classic 5 Pens Pack,8900000002677,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002659,Cello Non-Toxic Wax Crayons Set 16 Shades Box,8900000002678,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002660,Classmate Student Geometry Box Mathematical 1 Set Complete,8900000002679,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002661,Classmate Single Line Long Notebook Register Pack of 3,8900000002680,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002662,Reynolds HB Wood Pencils Box with Eraser 10 Pencils Box + Sharpener & Eraser,8900000002681,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002663,Reynolds Non-Toxic Wax Crayons Set 24 Shades Box,8900000002682,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002664,Classmate HB Wood Pencils Box with Eraser 10 Pencils Box + Sharpener & Eraser,8900000002683,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002665,Nataraj Student Geometry Box Mathematical 1 Set Complete,8900000002684,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002666,Reynolds Non-Toxic Wax Crayons Set 16 Shades Box,8900000002685,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002667,Cello Student Geometry Box Mathematical 1 Set Complete,8900000002686,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002668,Nataraj Non-Toxic Wax Crayons Set 16 Shades Box,8900000002687,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002669,Classmate Ballpoint Blue Ink Pen Classic 10 Pens Box,8900000002688,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002670,Classmate Unruled Drawing Sketch Book A3 Size,8900000002689,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002671,Camel Single Line Long Notebook Register Pack of 3,8900000002690,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002672,Camel Unruled Drawing Sketch Book A3 Size,8900000002691,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002673,Faber-Castell Single Line Long Notebook Register 1 Pc,8900000002692,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002674,Nataraj Unruled Drawing Sketch Book A4 Size,8900000002693,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002675,Camel Non-Toxic Wax Crayons Set 16 Shades Box,8900000002694,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002676,Reynolds Unruled Drawing Sketch Book A4 Size,8900000002695,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002677,Camel Ballpoint Blue Ink Pen Classic 5 Pens Pack,8900000002696,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002678,Classmate Gel Ink Pen Black Smooth 5 Pens Pack,8900000002697,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002679,Nataraj Single Line Long Notebook Register 1 Pc,8900000002698,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-002680,Camel Ballpoint Blue Ink Pen Classic 10 Pens Box,8900000002699,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_101,Bhusawal Special Tarri Poha,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_102,Kanda Poha,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_103,Sabudana Khichdi,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_104,Sabudana Vada (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_105,Upma,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_106,Sheera,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_107,Steamed Idli Sambar (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_108,Medu Vada Sambar (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_109,Idli Vada Combo,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_110,Plain Dosa,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_111,Masala Dosa,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_112,Mysore Masala Dosa,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_113,Cheese Masala Dosa,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_114,Onion Uttapam,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_115,Mix Veg Uttapam,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_116,Bhusawal Special Misal Pav,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_117,Kat Vada (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_118,Usal Pav,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_119,Butter Pav Bhaji,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_120,Cheese Pav Bhaji,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_121,Poori Bhaji (4 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_122,Bread Butter Jam,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_123,Double Egg Omelette,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_124,Bread Omelette,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_125,Cheese Egg Bhurji (2 Eggs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_126,Bhusawal Special Kanda Bhaji,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_127,Mirchi Pakoda (4 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_128,Aloo Vada / Batata Vada,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_129,Bhusawal Vada Pav,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_130,Cheese Vada Pav,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_131,Samosa (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_132,Samosa Chaat,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_133,Kachori (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_134,Bread Pakoda (2 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_135,Crispy French Fries,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_136,Peri Peri Fries,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_137,Cheese Load Fries,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_138,Veg Cheese Nuggets (8 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_139,Paneer Pakoda (6 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_140,Veg Crispy,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_141,Corn Cheese Balls (6 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_142,Sev Puri (6 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_143,Dahi Puri (6 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_144,Pani Puri (8 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_145,Chicken Nuggets (8 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_146,Classic Margherita Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_147,Corn & Cheese Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_148,Veggie Delight Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_149,Farmhouse Special Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_150,Paneer Tikka Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_151,Spicy Peri Peri Paneer Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_152,Mexican Green Wave Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_153,Cheese Burst Veg Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_154,Chicken Golden Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_155,BBQ Chicken Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_156,Chicken Tikka Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_157,Non-Veg Supreme Pizza,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_158,Cheese Garlic Bread (4 pcs),,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_159,Stuffed Garlic Bread,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_160,Paneer Cheese Garlic Bread,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_161,Classic Veg Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_162,Veg Cheese Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_163,Crispy Paneer Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_164,Veg Supreme Double Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_165,Mexican Spicy Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_166,Aloo Tikki Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_167,Classic Chicken Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_168,Crispy Chicken Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_169,Chicken Cheese Zinger Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_170,Double Patty Chicken Maharaja,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_171,BBQ Chicken Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_172,Chicken Tower Burger,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_173,Veg Sandwich,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_174,Veg Cheese Sandwich,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_175,Veg Grilled Sandwich,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_176,Cheese Chutney Grill,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_177,Paneer Tikka Grill Sandwich,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_178,Bombay Club Sandwich,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
bc_food_179,Corn Cheese Grill Sandwich,,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
